"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"401",316,"R_2aKNH5lP8NXRbuhBg",3315426,"new_entry","original",NA,NA,"The Australian ACT Government has advised that ACT residents can return home from Victoria by air but are required to enter quarantine until 14 days after leaving Victoria. ACT residents must notify ACT Health of their intention to return. This notification should be made as early as possible, and at least 72 hours before the intended travel date, wherever possible. Anyone who is not an ACT resident, but wishes to enter the ACT from Victoria for an exceptional reason, must apply for an exemption. Applications should be submitted as early as possible, and at least 72 hours before the intended travel date, wherever possible. All incoming passengers from Victoria will be met at the airport and required to provide evidence that they are an ACT resident and have notified ACT Health of their return to the ACT, or that they have been granted an exemption to enter the ACT for exceptional reasons. Depending on circumstances, ACT residents and those granted exemptions to enter the ACT from Victoria may quarantine at home, or in a hotel approved by ACT Health. Shared accommodation (such as university accommodation) is not a suitable quarantine facility. For more information on quarantine, please visit our Quarantine page. Penalties and fines may apply to those who fail to comply with Public Health Directions",2020-08-10,2020-08-10,NA,"Australia","AUS","AU","Provincial",0,"ACT",NA,"Quarantine","Government Quarantine (i.e. quarantine at a government hotel or facility)",NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,NA,NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/community/travel#Travelling-to-the-ACT-general-advice",2020-09-07,2020-09-07 11:00:37
"402",411,"R_pFaGbUFIFsnOaI1Cl",1397340,"new_entry","original",NA,NA,"The Australian ACT government announced from 9am Monday 10 August 2020: ""Steam-based services such as saunas and steam rooms are able to open. 24-hour gym facilities, can operate without staff. When unstaffed, a maximum of 25 people are permitted to be in the facility at any one time. For gyms, health clubs, fitness centres and boot camps the current arrangements of one person per 4 square metres of usable space applies, up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Communal facilities (such as change rooms) can remain open if a risk assessment has been done and a strict cleaning regime is put in place"".",2020-08-10,2020-08-10,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/gyms-bootcamps-personal-training",2020-09-01,2020-09-01 10:24:35
"403",412,"R_3dZjtrrIfYpV8azCz",1575088,"new_entry","original",NA,NA,"The Australian ACT government announced from 9am on Monday 10 August 2020, steam-based services including saunas, steam rooms, steam cabinets and bathhouses are permitted to open. For beauty therapy providers, tattoo parlours, nail salons and spa and massage parlours the current arrangements of one person per 4 square metres of usable space applies, up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff).",2020-08-10,2020-08-10,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restriction and Regulation of Businesses","Personal Grooming Businesses (e.g. hair salons)",NA,"This type of business  (""Personal Grooming Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/personal-services-hairdressers-beauty-body",2020-09-02,2020-09-02 14:14:58
"404",413,"R_2CwYgAy5qwaQwLUCl",9059584,"new_entry","original",NA,NA,"The Australian ACT government announced that from 9am Monday 10/08/2020 community sporting events can have up to 100 spectators (excluding staff and participants). Swimming pools can have a maximum of 100 people in each outdoor and indoor space (excluding staff). Full contact sporting competition, dancing and martial arts continue to be permitted. Competition and squad swimming continue to be permitted under the venue occupancy. Business and sporting groups can choose to open canteens.",2020-08-10,2020-08-10,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/sport-recreation-pools",2020-09-02,2020-09-02 14:05:01
"405",233,"R_1CBixJzdEsTCba0NA",9372846,"new_entry","original",NA,NA,"On 12 August 2020, the Communicable Diseases Network Australia (CDNA) published guidelines to help correctional and detention facilities deal with outbreaks of coronavirus (COVID-19).They capture the knowledge of experienced professionals, build on past research efforts, and provide advice on best practice based on the best available evidence at the time of completion.They cover: understanding COVID-19, preparedness and prevention, identifying COVID-19, and COVID-19 case and outbreak management.

",2020-08-12,2020-08-12,NA,"Australia","AUS","AU","National",0,NA,NA,"Other Policy Not Listed Above",NA,"Guidelines for the prevention, control and public health management of COVID-19 outbreaks in correctional and detention facilities in Australia",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Other (Please specify in the text box)",NA,NA,NA,NA,"https://www.health.gov.au/resources/publications/cdna-guidelines-for-the-prevention-control-and-public-health-management-of-covid-19-outbreaks-in-correctional-and-detention-facilities-in-australia ; https://www.health.gov.au/sites/default/files/documents/2020/08/cdna-guidelines-for-the-prevention-control-and-public-health-management-of-covid-19-outbreaks-in-correctional-and-detention-facilities-in-australia.pdf",2020-09-16,2020-09-16 09:00:53
"406",134,"R_2Xn5bC95VjHFszuEt",8827124,"new_entry","correction",NA,NA,"24/06/2020: The Workers' Compensation and Injury Management Act (1981) will be amended to support health care workers.

COVID-19 Response Bill will provide a presumption of work-related injury for health care workers who contract COVID-19 and claim workers' compensation.",2020-06-24,2020-08-13,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Resources","Unspecified Health Staff",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,NA,2020-09-06,2020-09-06 08:45:34
"407",135,"R_2VaSLKnMG76s6rmCi",4262917,"new_entry","original",NA,NA,"14/08/2020: Five WA nurses are headed to Melbourne to support Victoria in its COVID-19 response. This initial group will join a small WA forward command team that left Perth on Wednesday. Initial support to focus on residential aged care facilities.",2020-08-14,2020-08-14,2020-09-22,"Australia","AUS","AU","Provincial",1,"WA",NA,"Health Resources","Nurses",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Victoria_Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/08/Western-Australian-nurses-offer-helping-hand-to-Victoria.aspx",2020-09-06,2020-09-06 08:34:13
"408",136,"R_2VaSLKnMG76s6rmEt",4262917,"new_entry","original",NA,NA,"14/08/2020: Five WA nurses are headed to Melbourne to support Victoria in its COVID-19 response. This initial group will join a small WA forward command team that left Perth on Wednesday. Initial support to focus on residential aged care facilities.",2020-08-14,2020-08-14,2020-09-22,"Australia","AUS","AU","Provincial",1,"WA",NA,"Health Resources","Unspecified Health Staff",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Victoria_Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/08/Western-Australian-nurses-offer-helping-hand-to-Victoria.aspx",2020-09-06,2020-09-06 08:34:13
"409",21,"R_A4WRyGqibFPEDKxNA",6201891,"new_entry","original",NA,NA,"On 16 August 2020, the Victorian Minister for Health extended the Declaration of a state of emergency throughout the State of Victoria under section 198(7)(c) of the Public Health and Wellbeing Act 2008 (Vic). The Declaration came into effect at 11:59:00pm on 16 August 2020.",2020-08-16,2020-08-16,2020-09-13,"Australia","AUS","AU","Provincial",1,"Vic",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.dhhs.vic.gov.au/sites/default/files/documents/202010/Extension%20of%20Declaration%20of%20State%20of%20Emergency%2011%20October%202020.pdf",2020-11-24,2020-11-24 02:08:42
"410",137,"R_9BL6cAPOA6lVN3HCc",2128580,"new_entry","original",NA,NA,"On 16 Aug 2020, the NSW Government of Australia introduced a $5 million grants scheme to locally manufacture critical Personal Protective Equipment (PPE) and create jobs. The new grants will be awarded to manufacturers who can demonstrate their ability to ramp up or repurpose manufacturing of items including masks, gowns, disinfectant, hand-wash and soap or their components, reducing our dependence on imports and providing a secure source for Australia’s future needs. 

",2020-08-16,2020-08-16,2020-10-12,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Masks",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/ppe-manufacturing-to-skyrocket-nsw ; https://www.business.nsw.gov.au/support-for-business/assistance-and-support/ppe-manufacturing-grants",2020-10-09,2020-10-09 04:03:39
"411",138,"R_9BL6cAPOA6lVN3HDa",2128580,"new_entry","original",NA,NA,"On 16 Aug 2020, the NSW Government of Australia introduced a $5 million grants scheme to locally manufacture critical Personal Protective Equipment (PPE) and create jobs. The new grants will be awarded to manufacturers who can demonstrate their ability to ramp up or repurpose manufacturing of items including masks, gowns, disinfectant, hand-wash and soap or their components, reducing our dependence on imports and providing a secure source for Australia’s future needs. 

",2020-08-16,2020-08-16,2020-10-12,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/ppe-manufacturing-to-skyrocket-nsw ; https://www.business.nsw.gov.au/support-for-business/assistance-and-support/ppe-manufacturing-grants",2020-10-09,2020-10-09 04:03:39
"412",139,"R_9BL6cAPOA6lVN3HBh",2128580,"new_entry","original",NA,NA,"On 16 Aug 2020, the NSW Government of Australia introduced a $5 million grants scheme to locally manufacture critical Personal Protective Equipment (PPE) and create jobs. The new grants will be awarded to manufacturers who can demonstrate their ability to ramp up or repurpose manufacturing of items including masks, gowns, disinfectant, hand-wash and soap or their components, reducing our dependence on imports and providing a secure source for Australia’s future needs. 

",2020-08-16,2020-08-16,2020-10-12,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Hand Sanitizer",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/ppe-manufacturing-to-skyrocket-nsw ; https://www.business.nsw.gov.au/support-for-business/assistance-and-support/ppe-manufacturing-grants",2020-10-09,2020-10-09 04:03:39
"413",140,"R_1LFl3RlXSvYgZfICo",9458966,"new_entry","original",NA,NA,"On 17 August 2020, the Australian Government announced that it will provide an additional AU$31.9 million to create 15 mental health clinics across Victoria and further enhance essential support during the COVID-19 pandemic. AU$26.9 million of the new funding will establish 15 dedicated mental health clinics across Victoria, with nine clinics in Greater Melbourne and six in regional Victoria.

In addition to the clinics, AU$5 million in funding will be provided to enhance digital and phone services for specific groups that are experiencing significant challenges during the additional restrictions. This includes those living with an eating disorder where physical isolation at home can greatly exacerbate their mental illness. The funding will ensure services such as the Eating Disorders National Support line, 1800 ED HOPE, have the capacity to provide the specialist support needed. An additional AU$2 million will help evaluate the impact of this investment and target any emerging mental health needs.",2020-08-17,2020-08-17,NA,"Australia","AUS","AU","National",1,NA,NA,"Health Resources","Other Health Infrastructure",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/new-mental-health-clinics-support-victorians-during-covid-19-pandemic",2020-08-25,2020-08-25 15:48:10
"414",141,"R_DnHShhri5LE4wG5Ex",2687817,"new_entry","original",NA,NA,"On 18 August 2020, the Australian Government published ""Australia’s COVID-19 Vaccine and Treatment Strategy"", which outlines how Australia is investing in promising vaccines and treatments and how they will be safely, fairly and rapidly delivered to Australians.

To implementation of the strategy follows 5 steps:

1. Research and development 
2. Purchase and manufacturing
3. International partnerships
4. Regulation and safety
5. Immunisation administration and monitoring
",2020-08-18,2020-08-18,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.health.gov.au/resources/publications/australias-covid-19-vaccine-and-treatment-strategy ; https://www.health.gov.au/sites/default/files/documents/2020/08/australia-s-covid-19-vaccine-and-treatment-strategy.pdf",2020-08-25,2020-08-25 20:00:56
"415",142,"R_DiqBfL6dGCQ0VoZEx",6722516,"new_entry","original",NA,NA,"On 19 August 2020, the Australian Government and UK-based drug company AstraZeneca signed a Letter of Intent which would allow all Australians to access a COVID-19 vaccine for free if the AstraZeneca/ Oxford University vaccine trials prove to be successful, safe and effective. 

The Letter of Intent covers vaccine development, production and distribution. It commits to production of the vaccine in Australia, subject to safety and effectiveness.

A final formal agreement will include distribution, timing and price of the vaccine.",2020-08-19,2020-08-19,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/new-deal-secures-potential-covid-19-vaccine-every-australian ; https://www.bbc.com/news/world-australia-53826846",2020-08-25,2020-08-25 16:47:41
"416",217,"R_3MsrhdgDqo9FiY2Cg",7300492,"new_entry","original",NA,NA,"On 20 August 2020, the COVID-19 Vaccines and Treatments for Australia – Science and Industry Technical Advisory Group was established. The Advisory Group will provide advice on the selection, production and procurement of COVID-19 therapeutics and vaccines.

It will also consider the viability of options for manufacturing and packaging of COVID-19 vaccines in Australia. The Advisory Group will be supported by the COVID-19 Vaccine Strategy Taskforce, led out of the Department of Health.",2020-08-20,2020-08-20,NA,"Australia","AUS","AU","National",1,NA,NA,"New Task Force, Bureau or Administrative Configuration","New Task Force or Bureau (i.e. establishment of a temporary body)",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://www.directory.gov.au/portfolios/health/department-health/covid-19-vaccines-and-treatments-australia-science-and-industry-technical-advisory-group ; https://www.health.gov.au/committees-and-groups/the-covid-19-vaccines-and-treatments-for-australia-science-and-industry-technical-advisory-group",2020-08-25,2020-08-25 20:10:57
"417",274,"R_2CsurFPbfc0spm6Au",2229317,"new_entry","original",NA,NA,"On 20 August 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""How to wear a mask explained by Chief Nurse and Midwifery Officer Alison McMillan"". The video description: ""Watch this video to understand how a mask should be worn.""
",2020-08-20,2020-08-20,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/rsBL0yTZNTM",2020-09-21,2020-09-21 17:40:14
"418",317,"R_12mrJsZUGKqCXUABg",3900358,"new_entry","original",NA,NA,"20/08/2020: WA Government is set to force high-risk people (including people with a criminal history) in COVID-19 hotel quarantine to wear electronic monitoring bracelets.

Premier Mark McGowan said those wearing the bracelets would potentially have to stay in a separate hotel with higher security.",2020-08-20,2020-08-20,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Quarantine","Government Quarantine (i.e. quarantine at a government hotel or facility)",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"https://www.abc.net.au/news/2020-08-20/ankle-bracelets-may-be-used-to-enforce-hotel-quarantine-in-wa/12577496",2020-09-08,2020-09-08 04:12:38
"419",143,"R_3KTOwSv2gtHCMYQCi",5763252,"new_entry","original",NA,NA,"On 21 August 2020, the Australian Government Department of Health established the Coronavirus (COVID-19) National Aged Care Emergency Response which mobilises experienced aged care staff to care for people in aged care facilities affected by COVID-19. These workers come from areas without community transmission. Initially supporting Victoria, the program can expand to other areas, as needed.Required staff include: registered nurses, enrolled nurses, personal care workers and cleaners. Experienced workers will be deployed to aged care facilities for a 4-week period, followed by 2 weeks of quarantine. Workers will be provided uniforms and PPE, regular COVID-19 tests during the placement and access to pastoral and mental health support on the ground, as well as a dedicated coordinator.",2020-08-21,2020-08-21,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Nurses",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.health.gov.au/initiatives-and-programs/coronavirus-covid-19-national-aged-care-emergency-response",2020-09-09,2020-09-09 11:01:16
"420",144,"R_3KTOwSv2gtHCMYQCr",5763252,"new_entry","original",NA,NA,"On 21 August 2020, the Australian Government Department of Health established the Coronavirus (COVID-19) National Aged Care Emergency Response which mobilises experienced aged care staff to care for people in aged care facilities affected by COVID-19. These workers come from areas without community transmission. Initially supporting Victoria, the program can expand to other areas, as needed.Required staff include: registered nurses, enrolled nurses, personal care workers and cleaners. Experienced workers will be deployed to aged care facilities for a 4-week period, followed by 2 weeks of quarantine. Workers will be provided uniforms and PPE, regular COVID-19 tests during the placement and access to pastoral and mental health support on the ground, as well as a dedicated coordinator.",2020-08-21,2020-08-21,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Other Heath Staff",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.health.gov.au/initiatives-and-programs/coronavirus-covid-19-national-aged-care-emergency-response",2020-09-09,2020-09-09 11:01:16
"421",234,"R_2yl1xNEqq1TRJ0lNA",5595976,"new_entry","original",NA,NA,"On 21 August 2020, the Australian National Cabinet agreed to scale up aged care support programs in Victoria and across Australia with an additional AU$171.5 million to boost a new COVID-19 response plan agreed by all states and territories. Prime Minister Scott Morrison said more funding would be used to continue current programs for infection control training and surge workforce staff, alongside greater compliance by the Aged Care Commissioner and coordinated response centres.

The package includes:

More support for the Aged Care workforce:
$81 million for additional surge workforce and increased training for aged care workers.
$8.4 million for supplementary payments to include quarantine costs and interstate staff
$50 million to account for additional demand for retention bonus measures, (noting eligibility has not changed)
$9.1 million for the Victorian Aged Care Response Centre, established with the Victorian Government, to boost their additional workforce while undergoing more training, providing a workforce that could quickly respond to outbreaks in other states;
$12. 5 million to support residents and their families with increased availability of grief and trauma support services to assist aged care residents and their families who have experienced a COVID-19 outbreak
Supporting more compliance and quality checks on aged care providers by the Aged Care Quality and Safety Commission, checking on preparations and responses to COVID-19 outbreaks.
",2020-08-21,2020-08-21,NA,"Australia","AUS","AU","National",0,NA,NA,"Other Policy Not Listed Above",NA,"Funding to support training and compliance within the Aged Care Sector",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://www.pm.gov.au/media/reinforcement-australias-aged-care-sector",2020-09-09,2020-09-09 09:24:03
"422",218,"R_3oR4iq6W3H5Wy4SCg",8874992,"new_entry","original",NA,NA,"On 24 August 2020, the Aged Care Advisory Group was established under the auspices of the Australian Health Protection Principal Committee (AHPPC) to support the Commonwealth, State and Territory agencies and aged care service providers in preparation and planning for prevention, management and recovery of COVID-19 outbreaks in aged care settings.The Aged Care Advisory Group is a time-limited advisory group that will bring together expertise about the aged care sector, infection control, emergency preparedness and public health response.",2020-08-24,2020-08-24,NA,"Australia","AUS","AU","National",1,NA,NA,"New Task Force, Bureau or Administrative Configuration","New Task Force or Bureau (i.e. establishment of a temporary body)",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://www.health.gov.au/resources/publications/terms-of-reference-aged-care-advisory-group ; https://www.health.gov.au/sites/default/files/documents/2020/09/terms-of-reference-aged-care-advisory-group_0.pdf ; https://www.pm.gov.au/media/national-cabinet-0",2020-09-09,2020-09-09 09:42:17
"423",414,"R_3J5dV6cL5kWmjQeCl",7165723,"new_entry","original",NA,NA,"From the 27th of August, people working in South Australian Aged Care Facilities must undergo extra training and, after working at a facility, must not work at another facility for 14 days.",2020-08-13,2020-08-27,NA,"Australia","AUS","AU","Provincial",1,"SA",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/conditions/infectious+diseases/covid+2019/covid-19+response/aged+care+facility+visitation+in+south+australia+-+covid-19",2020-09-26,2020-09-26 05:04:58
"424",415,"R_1KqJwMDYpwTOH5wCl",4480230,"new_entry","original",NA,NA,"The ACT Australian government introduced that as of Tuesday 1 Sep 2020 places of worship and religious ceremonies must use the one person per 4 square metres of usable space - up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Weddings also must abide by the current arrangements of one person per 4 square metres of usable space - up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Wedding parties and their guests are permitted to dance at their private celebratory function. Funerals must abide by the current arrangements of one person per 4 square metres of usable space - up to a maximum of 100 people in each indoor space and outdoor space (excluding staff)",2020-09-01,2020-09-01,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/weddings-funeral-worship",2020-09-04,2020-09-04 11:26:02
"425",416,"R_1i2I9d6E9oMFiGGCl",9528767,"new_entry","original",NA,NA,"The Australian ACT Government implemented for Entertainment one person per 4 square metres, up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Audiences must remain seated. Recording or live streaming of performances can take place. Members of a choir need to maintain physical distancing of at least 2 metres while singing and when choirs are performing to an audience, they are to remain at least 2 metres away from the audience. Live performers should try to maintain appropriate physical distancing. For live music performances, singers should try to stand at least 2 metres away from other band members as well as audience members. Kiosks/bars can remain open for patrons with appropriate COVID-safe measures in place. Open Air Drive-in Cinemas can continue operating with up to 100 vehicles per Drive-In Cinema, per session. Galleries, museums, national institutions and historic sites can have one person per 4 square metres throughout the venue. Organised tour groups (excluding school tours) are to be limited to a maximum of 20 people (excluding tour guides), with duration of tour to be minimised and no more than two hours. Art, dance and music classes or groups are permitted in line with current venue capacity restrictions. Outdoor amusements and attractions (such as the Zoo) sites can have one person per 4 square metres throughout the venue. Guided tours remain permitted for groups of up to 20 people (excluding tour guide).",2020-08-10,2020-09-01,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/arts-cultural-activities",2020-09-07,2020-09-07 09:59:28
"426",145,"R_3MQgY8qwMJcSywZEr",110101,"new_entry","original",NA,NA,"On 2 September 2020, the NSW Government of Australia announced a $184 million investment in metropolitan ambulance infrastructure. This will result in a new ambulance superstation -- the Central Sydney Ambulance Station -- among other infrastructure projects.",2020-09-02,2020-09-02,2020-09-02,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Unspecified Health Infrastructure",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/new-ambulance-superstation-for-sydney",2020-10-09,2020-10-09 05:21:54
"427",146,"R_3MQgY8qwMJcSywZCo",110101,"new_entry","original",NA,NA,"On 2 September 2020, the NSW Government of Australia announced a $184 million investment in metropolitan ambulance infrastructure. This will result in a new ambulance superstation -- the Central Sydney Ambulance Station -- among other infrastructure projects.",2020-09-02,2020-09-02,2020-09-02,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Health Resources","Other Health Infrastructure",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/new-ambulance-superstation-for-sydney",2020-10-09,2020-10-09 05:21:54
"428",147,"R_27HBnRlrXKMPa5LEx",7451990,"new_entry","original",NA,NA,"On 7 September 2020, the Australian Government following the University of Oxford/AstraZeneca vaccine agreement, signed a second agreement with the University of Queensland/CSL. If the University of Queensland/CSL vaccine is successful, they will provide 51 million doses of the vaccine. 

The Australian Government has provided $5 million to support the development of molecular clamp technology for this vaccine. It is also funded by the Queensland Government, the international Coalition for
Epidemic Preparedness Innovation (CEPI), CSL and philanthropic organisations.The vaccine doses purchased by the Australian Government will be manufactured in Australia at CSL’s biologics facility in Broadmeadows Victoria. The vaccine is one of nine vaccines supported by CEPI, a global partnership to accelerate vaccine development.",2020-09-07,2020-09-07,2020-09-07,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/australia-secures-onshore-manufacturing-agreements-two-covid-19-vaccines ; https://www.uq.edu.au/news/article/2020/09/csl-signs-agreement-australian-government-uq-vaccine-supply ; https://www.health.gov.au/resources/publications/coronavirus-covid-19-information-about-the-university-of-queensland-vaccine-for-covid-19 ; https://www.health.gov.au/sites/default/files/documents/2020/09/coronavirus-covid-19-information-about-the-university-of-queensland-vaccine-for-covid-19.pdf",2020-09-09,2020-09-09 10:49:32
