"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"574",180,"R_9BL6cAPOA6lVN3HCc",2128580,"new_entry","original",NA,NA,"On 16 Aug 2020, the NSW Government of Australia introduced a $5 million grants scheme to locally manufacture critical Personal Protective Equipment (PPE) and create jobs. The new grants will be awarded to manufacturers who can demonstrate their ability to ramp up or repurpose manufacturing of items including masks, gowns, disinfectant, hand-wash and soap or their components, reducing our dependence on imports and providing a secure source for Australia’s future needs. 

",2020-08-16,2020-08-16,2020-10-12,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Masks",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/ppe-manufacturing-to-skyrocket-nsw ; https://www.business.nsw.gov.au/support-for-business/assistance-and-support/ppe-manufacturing-grants",2020-10-09,2020-10-09 04:03:39
"575",181,"R_9BL6cAPOA6lVN3HDb",2128580,"new_entry","original",NA,NA,"On 16 Aug 2020, the NSW Government of Australia introduced a $5 million grants scheme to locally manufacture critical Personal Protective Equipment (PPE) and create jobs. The new grants will be awarded to manufacturers who can demonstrate their ability to ramp up or repurpose manufacturing of items including masks, gowns, disinfectant, hand-wash and soap or their components, reducing our dependence on imports and providing a secure source for Australia’s future needs. 

",2020-08-16,2020-08-16,2020-10-12,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/ppe-manufacturing-to-skyrocket-nsw ; https://www.business.nsw.gov.au/support-for-business/assistance-and-support/ppe-manufacturing-grants",2020-10-09,2020-10-09 04:03:39
"576",182,"R_9BL6cAPOA6lVN3HBh",2128580,"new_entry","original",NA,NA,"On 16 Aug 2020, the NSW Government of Australia introduced a $5 million grants scheme to locally manufacture critical Personal Protective Equipment (PPE) and create jobs. The new grants will be awarded to manufacturers who can demonstrate their ability to ramp up or repurpose manufacturing of items including masks, gowns, disinfectant, hand-wash and soap or their components, reducing our dependence on imports and providing a secure source for Australia’s future needs. 

",2020-08-16,2020-08-16,2020-10-12,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Hand Sanitizer",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/ppe-manufacturing-to-skyrocket-nsw ; https://www.business.nsw.gov.au/support-for-business/assistance-and-support/ppe-manufacturing-grants",2020-10-09,2020-10-09 04:03:39
"577",183,"R_1LFl3RlXSvYgZfICp",9458966,"new_entry","original",NA,NA,"On 17 August 2020, the Australian Government announced that it will provide an additional AU$31.9 million to create 15 mental health clinics across Victoria and further enhance essential support during the COVID-19 pandemic. AU$26.9 million of the new funding will establish 15 dedicated mental health clinics across Victoria, with nine clinics in Greater Melbourne and six in regional Victoria.

In addition to the clinics, AU$5 million in funding will be provided to enhance digital and phone services for specific groups that are experiencing significant challenges during the additional restrictions. This includes those living with an eating disorder where physical isolation at home can greatly exacerbate their mental illness. The funding will ensure services such as the Eating Disorders National Support line, 1800 ED HOPE, have the capacity to provide the specialist support needed. An additional AU$2 million will help evaluate the impact of this investment and target any emerging mental health needs.",2020-08-17,2020-08-17,NA,"Australia","AUS","AU","National",1,NA,NA,"Health Resources","Other Health Infrastructure",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/new-mental-health-clinics-support-victorians-during-covid-19-pandemic",2020-08-25,2020-08-25 15:48:10
"578",184,"R_DnHShhri5LE4wG5Ew",2687817,"new_entry","original",NA,NA,"On 18 August 2020, the Australian Government published ""Australia’s COVID-19 Vaccine and Treatment Strategy"", which outlines how Australia is investing in promising vaccines and treatments and how they will be safely, fairly and rapidly delivered to Australians.

To implementation of the strategy follows 5 steps:

1. Research and development 
2. Purchase and manufacturing
3. International partnerships
4. Regulation and safety
5. Immunisation administration and monitoring
",2020-08-18,2020-08-18,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.health.gov.au/resources/publications/australias-covid-19-vaccine-and-treatment-strategy ; https://www.health.gov.au/sites/default/files/documents/2020/08/australia-s-covid-19-vaccine-and-treatment-strategy.pdf",2020-08-25,2020-08-25 20:00:56
"579",185,"R_DiqBfL6dGCQ0VoZEw",6722516,"new_entry","original",NA,NA,"On 19 August 2020, the Australian Government and UK-based drug company AstraZeneca signed a Letter of Intent which would allow all Australians to access a COVID-19 vaccine for free if the AstraZeneca/ Oxford University vaccine trials prove to be successful, safe and effective. 

The Letter of Intent covers vaccine development, production and distribution. It commits to production of the vaccine in Australia, subject to safety and effectiveness.

A final formal agreement will include distribution, timing and price of the vaccine.",2020-08-19,2020-08-19,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/new-deal-secures-potential-covid-19-vaccine-every-australian ; https://www.bbc.com/news/world-australia-53826846",2020-08-25,2020-08-25 16:47:41
"580",270,"R_3MsrhdgDqo9FiY2Cg",7300492,"new_entry","original",NA,NA,"On 20 August 2020, the COVID-19 Vaccines and Treatments for Australia – Science and Industry Technical Advisory Group was established. The Advisory Group will provide advice on the selection, production and procurement of COVID-19 therapeutics and vaccines.

It will also consider the viability of options for manufacturing and packaging of COVID-19 vaccines in Australia. The Advisory Group will be supported by the COVID-19 Vaccine Strategy Taskforce, led out of the Department of Health.",2020-08-20,2020-08-20,NA,"Australia","AUS","AU","National",1,NA,NA,"New Task Force, Bureau or Administrative Configuration","New Task Force or Bureau (i.e. establishment of a temporary body)",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://www.directory.gov.au/portfolios/health/department-health/covid-19-vaccines-and-treatments-australia-science-and-industry-technical-advisory-group ; https://www.health.gov.au/committees-and-groups/the-covid-19-vaccines-and-treatments-for-australia-science-and-industry-technical-advisory-group",2020-08-25,2020-08-25 20:10:57
"581",329,"R_2CsurFPbfc0spm6Au",2229317,"new_entry","original",NA,NA,"On 20 August 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""How to wear a mask explained by Chief Nurse and Midwifery Officer Alison McMillan"". The video description: ""Watch this video to understand how a mask should be worn.""
",2020-08-20,2020-08-20,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/rsBL0yTZNTM",2020-09-21,2020-09-21 17:40:14
"582",395,"R_12mrJsZUGKqCXUABg",3900358,"new_entry","original",NA,NA,"20/08/2020: WA Government is set to force high-risk people (including people with a criminal history) in COVID-19 hotel quarantine to wear electronic monitoring bracelets.

Premier Mark McGowan said those wearing the bracelets would potentially have to stay in a separate hotel with higher security.",2020-08-20,2020-08-20,NA,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Quarantine","Government Quarantine (i.e. quarantine at a government hotel or facility)",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"https://www.abc.net.au/news/2020-08-20/ankle-bracelets-may-be-used-to-enforce-hotel-quarantine-in-wa/12577496",2020-09-08,2020-09-08 04:12:38
"583",186,"R_3KTOwSv2gtHCMYQCj",5763252,"new_entry","original",NA,NA,"On 21 August 2020, the Australian Government Department of Health established the Coronavirus (COVID-19) National Aged Care Emergency Response which mobilises experienced aged care staff to care for people in aged care facilities affected by COVID-19. These workers come from areas without community transmission. Initially supporting Victoria, the program can expand to other areas, as needed.Required staff include: registered nurses, enrolled nurses, personal care workers and cleaners. Experienced workers will be deployed to aged care facilities for a 4-week period, followed by 2 weeks of quarantine. Workers will be provided uniforms and PPE, regular COVID-19 tests during the placement and access to pastoral and mental health support on the ground, as well as a dedicated coordinator.",2020-08-21,2020-08-21,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Nurses",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.health.gov.au/initiatives-and-programs/coronavirus-covid-19-national-aged-care-emergency-response",2020-09-09,2020-09-09 11:01:16
"584",187,"R_3KTOwSv2gtHCMYQCs",5763252,"new_entry","original",NA,NA,"On 21 August 2020, the Australian Government Department of Health established the Coronavirus (COVID-19) National Aged Care Emergency Response which mobilises experienced aged care staff to care for people in aged care facilities affected by COVID-19. These workers come from areas without community transmission. Initially supporting Victoria, the program can expand to other areas, as needed.Required staff include: registered nurses, enrolled nurses, personal care workers and cleaners. Experienced workers will be deployed to aged care facilities for a 4-week period, followed by 2 weeks of quarantine. Workers will be provided uniforms and PPE, regular COVID-19 tests during the placement and access to pastoral and mental health support on the ground, as well as a dedicated coordinator.",2020-08-21,2020-08-21,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Other Heath Staff",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.health.gov.au/initiatives-and-programs/coronavirus-covid-19-national-aged-care-emergency-response",2020-09-09,2020-09-09 11:01:16
"585",288,"R_2yl1xNEqq1TRJ0lNA",5595976,"new_entry","original",NA,NA,"On 21 August 2020, the Australian National Cabinet agreed to scale up aged care support programs in Victoria and across Australia with an additional AU$171.5 million to boost a new COVID-19 response plan agreed by all states and territories. Prime Minister Scott Morrison said more funding would be used to continue current programs for infection control training and surge workforce staff, alongside greater compliance by the Aged Care Commissioner and coordinated response centres.

The package includes:

More support for the Aged Care workforce:
$81 million for additional surge workforce and increased training for aged care workers.
$8.4 million for supplementary payments to include quarantine costs and interstate staff
$50 million to account for additional demand for retention bonus measures, (noting eligibility has not changed)
$9.1 million for the Victorian Aged Care Response Centre, established with the Victorian Government, to boost their additional workforce while undergoing more training, providing a workforce that could quickly respond to outbreaks in other states;
$12. 5 million to support residents and their families with increased availability of grief and trauma support services to assist aged care residents and their families who have experienced a COVID-19 outbreak
Supporting more compliance and quality checks on aged care providers by the Aged Care Quality and Safety Commission, checking on preparations and responses to COVID-19 outbreaks.
",2020-08-21,2020-08-21,NA,"Australia","AUS","AU","National",0,NA,NA,"Other Policy Not Listed Above",NA,"Funding to support training and compliance within the Aged Care Sector",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://www.pm.gov.au/media/reinforcement-australias-aged-care-sector",2020-09-09,2020-09-09 09:24:03
"586",271,"R_3oR4iq6W3H5Wy4SCg",8874992,"new_entry","original",NA,NA,"On 24 August 2020, the Aged Care Advisory Group was established under the auspices of the Australian Health Protection Principal Committee (AHPPC) to support the Commonwealth, State and Territory agencies and aged care service providers in preparation and planning for prevention, management and recovery of COVID-19 outbreaks in aged care settings.The Aged Care Advisory Group is a time-limited advisory group that will bring together expertise about the aged care sector, infection control, emergency preparedness and public health response.",2020-08-24,2020-08-24,NA,"Australia","AUS","AU","National",1,NA,NA,"New Task Force, Bureau or Administrative Configuration","New Task Force or Bureau (i.e. establishment of a temporary body)",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://www.health.gov.au/resources/publications/terms-of-reference-aged-care-advisory-group ; https://www.health.gov.au/sites/default/files/documents/2020/09/terms-of-reference-aged-care-advisory-group_0.pdf ; https://www.pm.gov.au/media/national-cabinet-0",2020-09-09,2020-09-09 09:42:17
"587",562,"R_3J5dV6cL5kWmjQeCm",7165723,"new_entry","original",NA,NA,"From the 27th of August, people working in South Australian Aged Care Facilities must undergo extra training and, after working at a facility, must not work at another facility for 14 days.",2020-08-13,2020-08-27,NA,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/conditions/infectious+diseases/covid+2019/covid-19+response/aged+care+facility+visitation+in+south+australia+-+covid-19",2020-09-26,2020-09-26 05:04:58
"588",229,"R_3g7PtWqCAknTqJJNA",130356,"update","original","Change of Policy","Strengthening","On 20 March 2020, the NSW Government of Australia commenced the Public Health (COVID-19 Lord Howe Island) Order 2020 which detailed the restriction of access to the island to residents, those who are leaving, or those who are providing goods or services to it. Update: On 28 August 2020, the Public Health (COVID-19 Lord Howe Island) Order (No 3) 2020 which extended the restriction of access to Lord Howe Island until 31 August was repealed. The Public Health (COVID-19 Lord Howe Island) Order (No 4) 2020 was announced, extending the restriction of access to Lord Howe Island till 28 November.
",2020-08-28,2020-08-31,2020-11-28,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Internal Border Restrictions",NA,NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-10-09,2020-10-09 03:23:09
"589",563,"R_1KqJwMDYpwTOH5wCm",4480230,"new_entry","original",NA,NA,"The ACT Australian government introduced that as of Tuesday 1 Sep 2020 places of worship and religious ceremonies must use the one person per 4 square metres of usable space - up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Weddings also must abide by the current arrangements of one person per 4 square metres of usable space - up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Wedding parties and their guests are permitted to dance at their private celebratory function. Funerals must abide by the current arrangements of one person per 4 square metres of usable space - up to a maximum of 100 people in each indoor space and outdoor space (excluding staff)",2020-09-01,2020-09-01,NA,"Australia","AUS","AU","Provincial",1,"Australian Capital Territory",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/weddings-funeral-worship",2020-09-04,2020-09-04 11:26:02
"590",564,"R_1i2I9d6E9oMFiGGCm",9528767,"new_entry","original",NA,NA,"The Australian ACT Government implemented for Entertainment one person per 4 square metres, up to a maximum of 100 patrons in each indoor space and each outdoor space (excluding staff). Audiences must remain seated. Recording or live streaming of performances can take place. Members of a choir need to maintain physical distancing of at least 2 metres while singing and when choirs are performing to an audience, they are to remain at least 2 metres away from the audience. Live performers should try to maintain appropriate physical distancing. For live music performances, singers should try to stand at least 2 metres away from other band members as well as audience members. Kiosks/bars can remain open for patrons with appropriate COVID-safe measures in place. Open Air Drive-in Cinemas can continue operating with up to 100 vehicles per Drive-In Cinema, per session. Galleries, museums, national institutions and historic sites can have one person per 4 square metres throughout the venue. Organised tour groups (excluding school tours) are to be limited to a maximum of 20 people (excluding tour guides), with duration of tour to be minimised and no more than two hours. Art, dance and music classes or groups are permitted in line with current venue capacity restrictions. Outdoor amusements and attractions (such as the Zoo) sites can have one person per 4 square metres throughout the venue. Guided tours remain permitted for groups of up to 20 people (excluding tour guide).",2020-08-10,2020-09-01,NA,"Australia","AUS","AU","Provincial",1,"Australian Capital Territory",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/arts-cultural-activities",2020-09-07,2020-09-07 09:59:28
"591",188,"R_3MQgY8qwMJcSywZEq",110101,"new_entry","original",NA,NA,"On 2 September 2020, the NSW Government of Australia announced a $184 million investment in metropolitan ambulance infrastructure. This will result in a new ambulance superstation -- the Central Sydney Ambulance Station -- among other infrastructure projects.",2020-09-02,2020-09-02,2020-09-02,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Unspecified Health Infrastructure",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/new-ambulance-superstation-for-sydney",2020-10-09,2020-10-09 05:21:54
"592",189,"R_3MQgY8qwMJcSywZCp",110101,"new_entry","original",NA,NA,"On 2 September 2020, the NSW Government of Australia announced a $184 million investment in metropolitan ambulance infrastructure. This will result in a new ambulance superstation -- the Central Sydney Ambulance Station -- among other infrastructure projects.",2020-09-02,2020-09-02,2020-09-02,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Other Health Infrastructure",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/new-ambulance-superstation-for-sydney",2020-10-09,2020-10-09 05:21:54
"593",190,"R_27HBnRlrXKMPa5LEw",7451990,"new_entry","original",NA,NA,"On 7 September 2020, the Australian Government following the University of Oxford/AstraZeneca vaccine agreement, signed a second agreement with the University of Queensland/CSL. If the University of Queensland/CSL vaccine is successful, they will provide 51 million doses of the vaccine. 

The Australian Government has provided $5 million to support the development of molecular clamp technology for this vaccine. It is also funded by the Queensland Government, the international Coalition for
Epidemic Preparedness Innovation (CEPI), CSL and philanthropic organisations.The vaccine doses purchased by the Australian Government will be manufactured in Australia at CSL’s biologics facility in Broadmeadows Victoria. The vaccine is one of nine vaccines supported by CEPI, a global partnership to accelerate vaccine development.",2020-09-07,2020-09-07,2020-09-07,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/australia-secures-onshore-manufacturing-agreements-two-covid-19-vaccines ; https://www.uq.edu.au/news/article/2020/09/csl-signs-agreement-australian-government-uq-vaccine-supply ; https://www.health.gov.au/resources/publications/coronavirus-covid-19-information-about-the-university-of-queensland-vaccine-for-covid-19 ; https://www.health.gov.au/sites/default/files/documents/2020/09/coronavirus-covid-19-information-about-the-university-of-queensland-vaccine-for-covid-19.pdf",2020-09-09,2020-09-09 10:49:32
"594",209,"R_2xSo8M7CSO1gVR4NA",3949994,"new_entry","original",NA,NA,"11/09/2020: WA launches new volunteer testing program (DETECT Borders) to test asymptomatic border workers and hotel quarantine staff weekly. The program will run from today (September 11) until November 30 2020.",2020-09-11,2020-09-11,2020-11-30,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Health Testing",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/09/New-COVID-19-testing-for-border-workers-and-hotel-quarantine-staff.aspx",2020-09-12,2020-09-12 08:27:37
"595",50,"R_10YNYesyey5mRFxNA",6776768,"new_entry","original",NA,NA,"On 13 September 2020, the Victorian Minister for Health extended the Declaration of a state of emergency throughout the State of Victoria under section 198(7)(c) of the Public Health and Wellbeing Act 2008 (Vic). The Declaration came into effect at 11:59:00pm on 13 September 2020.",2020-09-13,2020-09-13,2020-10-11,"Australia","AUS","AU","Provincial",1,"Victoria",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.dhhs.vic.gov.au/sites/default/files/documents/202010/Extension%20of%20Declaration%20of%20State%20of%20Emergency%2011%20October%202020.pdf",2020-11-24,2020-11-24 02:12:01
"596",191,"R_29p5R8Gqu8pRioHDo",573022,"new_entry","original",NA,NA,"16/09/2020: New WA COVID clinic opens today (16 September) at Kununurra District Hospital to further protect the WA border and Kimberley communities from COVID-19.

It is the third regional WA COVID clinic to open, and it is set to operate from 8am - 4:30pm, seven days a week.

The clinic will also support the DETECT Borders program that sees asymptomatic testing available to employees and contractors involved in any function at the Kununurra border crossing.",2020-09-16,2020-09-16,NA,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Health Resources","Public Testing Facilities (e.g. drive-in testing for COVID-19)",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/09/COVID-clinic-in-Kununurra-to-further-protect-WA-border.aspx",2020-10-30,2020-10-30 14:15:07
"597",192,"R_u849vOGW2ec1gUFBk",1047515,"new_entry","original",NA,NA,"17/09/2020: The FHRI Focus Grants: COVID-19 Program is now open and calling for projects with a COVID-19 focus.

The program provides up to $4 million for research and innovation that helps promote the health and wellbeing of Western Australians. It is designed to fund research and innovation that addresses health and wellbeing challenges relevant to the COVID-19 pandemic.",2020-09-17,2020-09-17,NA,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Health Resources","Health Research Facilities",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/09/COVID-focus-for-Future-Health-Research-and-Innovation-Fund-grant.aspx",2020-10-30,2020-10-30 14:43:05
"598",250,"R_3fIS96R2GHLzBV6NA",1510199,"update","original","Change of Policy","Strengthening","On 22 June 2020, the NSW Government of Australia commenced the Public Health (COVID-19 Aged Care Facilities) Order (No 2) 2020 which outlines the conditional lockdown of Residential Aged Care Facilities. Under this Order, only employees, operators and a maximum of 2 people per resident undertaking a care and support visit may enter the aged care facility. Update: The original lockdown order was set to end on  21 September however on 16 September the Public Health (COVID-19 Aged Care Facilities) Order (No 3) 2020 was announced which extended the lockdown of aged care facilities till 17 December 2020. 
",2020-09-16,2020-09-17,2020-12-17,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Lockdown",NA,NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-10-09,2020-10-09 04:25:27
"599",565,"R_oXDGJR3nXlOOm3LAg",1649322,"new_entry","original",NA,NA,"From 9am on Friday 18 September the Australian Capital Territory government have stated that businesses that want to have more than 25 people in their venue must apply the ‘one person per 4 square metres of usable space’ rule. The maximum number of patrons permitted is 100 for each indoor space and each outdoor space. No modifications can be made to venues.",2020-08-10,2020-09-18,NA,"Australia","AUS","AU","Provincial",1,"Australian Capital Territory",NA,"Restriction and Regulation of Businesses","All or unspecified businesses",NA,"This type of business  (""All or unspecified businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/summary-of-key-changes",2020-09-14,2020-09-14 10:10:46
"600",396,"R_1Qm99j74Hv6xD4xBg",713243,"update","original","Change of Policy","Strengthening","On March 28, the NSW Government of Australia announced the Public Health (COVID-19 Air Transportation Quarantine) Order 2020 stipulating that a person who arrives in New South Wales by aircraft and has been in a country other than Australia within 14 days before that arrival must undertake mandatory quarantine for a period of 14 days in a quarantine facility. Update: The previous Quarantine Order (2) did not have an end date however all Orders expire after 90 days. However, on 20 September, the Public Health (COVID-19 Air Transportation Quarantine) Order (No 3) 2020 was announced extending the Quarantine Order to 19 December.",2020-09-20,2020-09-21,2020-12-19,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Quarantine","Government Quarantine (i.e. quarantine at a government hotel or facility)",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-10-09,2020-10-09 04:47:04
"601",397,"R_ODLtgKDLVHa6Ap3Bg",7333852,"update","original","Change of Policy","Strengthening","On March 28, the NSW Government of Australia announced the Public Health (COVID-19 Maritime Quarantine) Order 2020 which stipulates that:

1. A person arriving in NSW on a vessel coming from a port outside of NSW must not disembark unless given permission from the Commissioner of Police or in the case of emergency.
2. If they are permitted to disembark, they are required to go to a quarantine facility for 14 days or hospital for treatment.

Update 2: Original Order was set to expire mid September however the Government Gazette No 224 of Friday 18 September 2020 was announced, extending the Maritime Quarantine Order to 20 December.
",2020-09-18,2020-09-21,2020-12-20,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Quarantine","Government Quarantine (i.e. quarantine at a government hotel or facility)",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",NA,NA,NA,NA,NA,2020-10-09,2020-10-09 04:41:39
"602",51,"R_r6X9All37NlISY1NA",4650800,"update","original","Change of Policy","Strengthening","19.03.2020: Northern territory (province of Australia) declares Public Health Emergency.",2020-09-23,2020-09-24,2021-01-21,"Australia","AUS","AU","Provincial",0,"Northern Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,NA,2020-11-28,2020-11-28 16:11:59
